Timestamp,CPU_Usage,RAM_Usage,GPU_Usage
2024-08-07 14:46:16.929660,0.5,65.7,0.0
2024-08-07 14:46:18.023344,0.5,65.7,0.0
2024-08-07 14:46:19.129699,1.2,65.7,0.0
2024-08-07 14:46:20.240082,2.5,65.7,0.0
2024-08-07 14:46:21.335433,2.8,65.8,2.0
2024-08-07 14:46:22.433654,3.9,65.8,1.0
2024-08-07 14:46:23.529073,3.9,66.1,3.0
2024-08-07 14:46:24.627240,3.7,66.2,3.0
2024-08-07 14:46:25.733260,1.0,66.1,2.0
2024-08-07 14:46:26.836499,1.2,66.1,3.0
2024-08-07 14:46:27.942953,1.4,66.1,2.0
2024-08-07 14:46:29.036134,2.5,66.4,2.0
2024-08-07 14:46:30.135615,1.2,66.2,3.0
2024-08-07 14:46:31.242690,1.7,66.3,3.0
2024-08-07 14:46:32.352557,1.4,66.2,2.0
2024-08-07 14:46:33.449556,2.8,66.2,3.0
2024-08-07 14:46:34.542892,1.7,66.2,3.0
2024-08-07 14:46:35.640521,3.1,66.2,3.0
2024-08-07 14:46:36.738715,1.3,66.2,2.0
2024-08-07 14:46:37.847513,1.7,66.3,3.0
2024-08-07 14:46:38.954450,2.3,66.3,2.0
2024-08-07 14:46:40.052456,1.2,66.2,3.0
2024-08-07 14:46:41.151221,1.9,66.3,3.0
2024-08-07 14:46:42.256739,1.7,66.3,2.0
2024-08-07 14:46:43.354661,1.6,66.3,2.0
2024-08-07 14:46:44.446640,1.7,66.3,3.0
2024-08-07 14:46:45.554919,1.6,66.4,3.0
2024-08-07 14:46:46.665948,1.7,66.4,3.0
2024-08-07 14:46:47.774680,4.2,66.5,3.0
2024-08-07 14:46:48.876798,1.7,66.4,3.0
2024-08-07 14:46:49.985601,3.1,66.4,3.0
2024-08-07 14:46:51.093325,1.7,66.5,0.0
2024-08-07 14:46:52.190619,1.4,66.6,2.0
2024-08-07 14:46:53.282472,1.8,66.5,2.0
2024-08-07 14:46:54.381333,2.6,66.5,0.0
2024-08-07 14:46:55.486272,1.3,66.5,0.0
2024-08-07 14:46:56.590779,1.2,66.5,0.0
2024-08-07 14:46:57.690457,2.2,66.5,1.0
2024-08-07 14:46:58.799783,2.7,66.5,1.0
2024-08-07 14:46:59.908983,3.5,66.6,5.0
2024-08-07 14:47:01.010448,2.5,66.6,3.0
2024-08-07 14:47:02.112848,3.6,66.6,5.0
2024-08-07 14:47:03.221858,1.9,66.6,2.0
2024-08-07 14:47:04.319148,1.6,66.6,2.0
2024-08-07 14:47:05.421074,1.6,66.7,2.0
2024-08-07 14:47:06.529834,1.0,66.7,3.0
2024-08-07 14:47:07.639209,2.9,66.6,3.0
2024-08-07 14:47:08.745724,4.8,66.7,3.0
2024-08-07 14:47:09.850367,3.0,66.7,3.0
2024-08-07 14:47:10.950616,2.4,66.7,3.0
2024-08-07 14:47:12.059607,3.2,66.9,3.0
2024-08-07 14:47:13.171020,3.7,67.0,2.0
2024-08-07 14:47:14.275081,1.4,67.0,0.0
2024-08-07 14:47:15.381200,2.4,67.1,1.0
2024-08-07 14:47:16.487701,6.0,67.0,2.0
2024-08-07 14:47:17.597575,4.4,67.0,6.0
2024-08-07 14:47:18.704075,7.3,67.3,8.0
2024-08-07 14:47:19.810326,3.6,67.3,11.0
2024-08-07 14:47:20.918560,2.5,67.3,5.0
2024-08-07 14:47:22.040370,2.3,67.3,6.0
2024-08-07 14:47:23.134555,5.3,67.2,6.0
2024-08-07 14:47:24.240950,2.7,67.0,6.0
2024-08-07 14:47:25.337580,2.2,67.0,5.0
2024-08-07 14:47:26.451662,2.2,66.9,6.0
2024-08-07 14:47:27.553954,1.8,66.8,6.0
2024-08-07 14:47:28.650038,6.9,66.8,5.0
2024-08-07 14:47:29.763513,3.8,65.8,6.0
2024-08-07 14:47:30.858783,3.5,65.8,6.0
2024-08-07 14:47:31.989762,2.6,65.7,6.0
2024-08-07 14:47:33.088540,3.3,65.8,6.0
2024-08-07 14:47:34.192810,2.3,65.9,6.0
2024-08-07 14:47:35.307499,3.2,65.9,9.0
2024-08-07 14:47:36.417387,2.2,65.9,5.0
2024-08-07 14:47:37.526634,2.7,65.9,12.0
2024-08-07 14:47:38.648876,2.6,65.9,6.0
2024-08-07 14:47:39.746099,2.3,65.9,6.0
2024-08-07 14:47:40.845901,1.9,65.9,6.0
2024-08-07 14:47:41.945751,4.3,65.9,6.0
2024-08-07 14:47:43.046697,2.0,66.0,9.0
2024-08-07 14:47:44.153742,4.0,66.1,12.0
2024-08-07 14:47:45.265725,8.2,66.2,14.000000000000002
2024-08-07 14:47:46.372457,2.5,66.2,3.0
2024-08-07 14:47:47.483892,4.0,66.2,4.0
2024-08-07 14:47:48.587787,3.1,66.3,6.0
2024-08-07 14:47:49.695814,6.6,66.4,3.0
2024-08-07 14:47:50.799784,2.1,66.3,3.0
2024-08-07 14:47:51.906721,1.2,66.3,3.0
2024-08-07 14:47:53.013424,1.4,66.2,3.0
2024-08-07 14:47:54.120943,3.4,66.3,5.0
2024-08-07 14:47:55.297352,5.4,66.3,6.0
2024-08-07 14:47:56.418471,8.1,67.3,2.0
2024-08-07 14:47:57.519885,2.3,67.3,8.0
2024-08-07 14:47:58.619444,2.1,67.3,4.0
2024-08-07 14:47:59.724537,3.2,67.6,4.0
2024-08-07 14:48:00.830978,2.5,67.4,3.0
2024-08-07 14:48:01.940136,1.3,67.4,1.0
2024-08-07 14:48:03.046187,1.3,67.4,2.0
2024-08-07 14:48:04.157407,1.8,67.4,1.0
2024-08-07 14:48:05.260979,1.3,67.3,1.0
2024-08-07 14:48:06.357865,1.6,67.3,1.0
2024-08-07 14:48:07.456292,1.2,67.3,1.0
2024-08-07 14:48:08.555798,2.5,67.3,3.0
2024-08-07 14:48:09.664711,3.8,67.3,9.0
2024-08-07 14:48:10.774882,2.2,67.3,1.0
2024-08-07 14:48:11.920456,2.2,67.2,3.0
2024-08-07 14:48:13.034692,2.9,67.2,5.0
2024-08-07 14:48:14.152377,3.4,67.3,1.0
2024-08-07 14:48:15.246218,1.1,67.3,1.0
2024-08-07 14:48:16.374495,2.4,67.2,2.0
2024-08-07 14:48:17.479568,3.5,67.4,4.0
2024-08-07 14:48:18.588546,2.3,67.3,5.0
2024-08-07 14:48:19.692825,2.6,67.3,9.0
2024-08-07 14:48:20.795721,1.9,67.4,1.0
2024-08-07 14:48:21.911318,3.4,67.3,6.0
2024-08-07 14:48:23.019317,4.1,67.4,10.0
2024-08-07 14:48:24.130033,3.7,67.3,10.0
2024-08-07 14:48:25.255011,1.8,67.2,9.0
2024-08-07 14:48:26.369839,7.1,66.5,10.0
2024-08-07 14:48:27.487889,2.6,66.5,1.0
2024-08-07 14:48:28.590830,1.8,66.4,2.0
2024-08-07 14:48:29.710339,3.8,67.0,1.0
2024-08-07 14:48:30.817415,1.9,67.1,1.0
2024-08-07 14:48:31.926977,2.2,67.1,9.0
2024-08-07 14:48:33.030866,1.8,67.1,10.0
2024-08-07 14:48:34.126627,2.2,67.1,9.0
2024-08-07 14:48:35.225616,1.4,67.1,1.0
2024-08-07 14:48:36.318443,1.3,67.0,1.0
2024-08-07 14:48:37.427773,0.9,67.0,1.0
2024-08-07 14:48:38.532581,1.3,67.0,3.0
2024-08-07 14:48:39.628943,1.6,67.0,2.0
2024-08-07 14:48:40.728666,1.8,67.1,10.0
2024-08-07 14:48:41.856234,4.1,67.5,9.0
2024-08-07 14:48:42.969083,6.0,67.4,10.0
2024-08-07 14:48:44.067015,2.7,67.4,9.0
2024-08-07 14:48:45.174118,1.3,67.2,6.0
2024-08-07 14:48:46.273379,2.1,67.3,10.0
2024-08-07 14:48:47.383338,2.2,67.3,10.0
2024-08-07 14:48:48.492345,3.6,67.3,10.0
2024-08-07 14:48:49.603584,4.4,67.4,10.0
2024-08-07 14:48:50.711117,3.4,67.5,10.0
2024-08-07 14:48:51.820956,2.2,67.5,2.0
2024-08-07 14:48:52.926013,2.3,67.5,2.0
2024-08-07 14:48:54.039760,2.3,67.5,4.0
2024-08-07 14:48:55.142704,3.1,67.5,1.0
2024-08-07 14:48:56.251630,2.3,67.4,1.0
2024-08-07 14:48:57.357993,2.7,67.6,3.0
2024-08-07 14:48:58.461207,4.3,65.7,8.0
2024-08-07 14:48:59.585952,6.4,65.7,3.0
2024-08-07 14:49:00.718662,22.4,66.8,6.0
2024-08-07 14:49:01.840751,5.6,67.7,2.0
2024-08-07 14:49:02.974175,2.9,68.0,9.0
2024-08-07 14:49:04.096498,2.8,68.1,1.0
2024-08-07 14:49:05.204583,3.6,68.3,1.0
2024-08-07 14:49:06.304361,6.6,68.4,10.0
2024-08-07 14:49:07.416449,3.2,68.7,10.0
2024-08-07 14:49:08.524269,6.5,67.6,10.0
2024-08-07 14:49:09.633315,3.0,67.5,2.0
2024-08-07 14:49:10.725530,2.4,67.3,9.0
2024-08-07 14:49:11.833011,3.0,67.3,1.0
2024-08-07 14:49:12.932714,1.7,67.2,1.0
2024-08-07 14:49:14.025861,3.1,67.2,3.0
2024-08-07 14:49:15.151248,1.4,67.2,1.0
2024-08-07 14:49:16.255818,2.1,67.1,1.0
2024-08-07 14:49:17.352827,1.6,67.1,1.0
2024-08-07 14:49:18.477819,1.4,67.1,1.0
2024-08-07 14:49:19.598797,3.5,67.1,11.0
2024-08-07 14:49:20.709339,3.2,67.1,3.0
2024-08-07 14:49:21.815975,2.6,67.2,12.0
2024-08-07 14:49:22.924453,2.6,67.2,10.0
2024-08-07 14:49:24.049767,2.8,67.2,11.0
2024-08-07 14:49:25.156289,3.9,67.3,6.0
2024-08-07 14:49:26.262483,1.7,67.3,10.0
2024-08-07 14:49:27.370946,1.9,67.2,10.0
2024-08-07 14:49:28.477737,4.0,67.0,9.0
2024-08-07 14:49:29.588762,2.6,66.3,9.0
2024-08-07 14:49:30.696290,2.4,66.0,10.0
2024-08-07 14:49:31.793713,2.4,65.9,10.0
2024-08-07 14:49:32.904584,4.3,66.0,10.0
2024-08-07 14:49:33.998493,1.8,65.9,10.0
2024-08-07 14:49:35.095609,1.7,65.9,9.0
2024-08-07 14:49:36.192818,2.5,65.9,10.0
2024-08-07 14:49:37.303758,2.3,65.9,10.0
2024-08-07 14:49:38.409623,2.2,65.9,10.0
2024-08-07 14:49:39.521001,1.8,65.8,10.0
2024-08-07 14:49:40.621857,0.9,65.8,10.0
2024-08-07 14:49:41.721694,2.7,65.8,9.0
2024-08-07 14:49:42.828872,1.6,65.8,10.0
2024-08-07 14:49:43.926741,2.1,65.9,9.0
2024-08-07 14:49:45.027818,1.6,65.9,9.0
2024-08-07 14:49:46.140422,2.8,65.9,10.0
2024-08-07 14:49:47.253567,3.4,65.9,11.0
2024-08-07 14:49:48.362836,2.5,65.9,3.0
2024-08-07 14:49:49.460307,7.8,65.9,10.0
2024-08-07 14:49:50.568892,2.3,65.9,10.0
2024-08-07 14:49:51.678060,1.8,65.8,9.0
2024-08-07 14:49:52.786497,1.3,65.8,9.0
2024-08-07 14:49:53.898453,1.7,65.8,10.0
2024-08-07 14:49:55.005764,1.9,65.7,9.0
2024-08-07 14:49:56.110817,1.7,65.7,9.0
2024-08-07 14:49:57.221628,1.9,65.7,9.0
2024-08-07 14:49:58.318594,1.7,65.8,9.0
2024-08-07 14:49:59.419555,3.0,65.8,10.0
2024-08-07 14:50:00.515497,3.3,65.8,10.0
2024-08-07 14:50:01.617783,2.2,65.8,9.0
2024-08-07 14:50:02.727832,2.1,65.8,9.0
2024-08-07 14:50:03.835455,2.5,65.9,9.0
2024-08-07 14:50:04.944849,2.0,65.9,9.0
2024-08-07 14:50:06.052377,1.5,65.8,9.0
2024-08-07 14:50:07.145634,0.9,65.9,9.0
2024-08-07 14:50:08.256330,0.9,65.8,9.0
2024-08-07 14:50:09.353219,2.0,65.8,9.0
2024-08-07 14:50:10.446531,2.2,66.0,9.0
2024-08-07 14:50:11.546808,2.1,65.9,9.0
2024-08-07 14:50:12.644386,2.4,65.8,10.0
2024-08-07 14:50:13.754385,1.2,65.9,9.0
2024-08-07 14:50:14.850969,1.6,65.9,9.0
2024-08-07 14:50:15.950217,1.4,65.9,9.0
2024-08-07 14:50:17.055674,2.2,65.9,9.0
2024-08-07 14:50:18.149951,1.8,65.9,9.0
2024-08-07 14:50:19.261233,5.8,65.9,10.0
2024-08-07 14:50:20.357380,2.6,65.9,10.0
2024-08-07 14:50:21.460536,2.6,65.9,10.0
2024-08-07 14:50:22.554808,1.8,65.8,10.0
2024-08-07 14:50:23.666364,2.3,65.9,10.0
2024-08-07 14:50:24.770306,2.3,65.9,10.0
2024-08-07 14:50:25.874269,2.2,65.9,10.0
2024-08-07 14:50:26.970866,1.0,65.9,9.0
2024-08-07 14:50:28.077472,2.6,65.9,10.0
2024-08-07 14:50:29.187462,1.5,65.8,10.0
2024-08-07 14:50:30.295159,2.0,65.9,10.0
2024-08-07 14:50:31.415430,1.7,65.9,10.0
2024-08-07 14:50:32.525467,6.4,66.1,12.0
2024-08-07 14:50:33.633529,2.3,66.2,10.0
2024-08-07 14:50:34.757127,4.7,66.1,10.0
2024-08-07 14:50:35.857587,2.6,65.9,9.0
2024-08-07 14:50:36.952891,1.7,65.8,10.0
2024-08-07 14:50:38.065428,3.1,65.9,9.0
2024-08-07 14:50:39.171446,3.0,65.9,10.0
2024-08-07 14:50:40.280996,2.6,65.9,10.0
2024-08-07 14:50:41.407653,7.3,66.6,8.0
2024-08-07 14:50:42.519858,2.1,66.5,5.0
2024-08-07 14:50:43.626696,3.6,66.5,2.0
2024-08-07 14:50:44.741279,5.2,66.4,3.0
2024-08-07 14:50:45.844672,3.4,66.4,3.0
2024-08-07 14:50:46.958564,3.2,66.5,3.0
2024-08-07 14:50:48.053307,2.5,66.5,10.0
2024-08-07 14:50:49.166631,3.3,66.3,11.0
2024-08-07 14:50:50.277700,3.0,66.3,9.0
2024-08-07 14:50:51.384607,2.9,66.1,9.0
2024-08-07 14:50:52.479145,1.8,66.0,9.0
2024-08-07 14:50:53.587366,2.3,66.0,10.0
2024-08-07 14:50:54.704190,1.8,66.2,9.0
2024-08-07 14:50:55.801282,1.4,66.1,9.0
2024-08-07 14:50:57.040230,18.6,66.7,14.000000000000002
2024-08-07 14:50:58.161255,1.5,67.5,10.0
2024-08-07 14:50:59.268065,2.2,67.5,10.0
2024-08-07 14:51:00.365606,1.3,67.5,9.0
2024-08-07 14:51:01.475458,1.8,67.5,10.0
2024-08-07 14:51:02.582464,5.6,67.4,11.0
2024-08-07 14:51:03.692684,3.1,67.5,10.0
2024-08-07 14:51:04.812808,3.6,67.5,10.0
2024-08-07 14:51:05.912586,3.5,67.5,6.0
2024-08-07 14:51:07.025604,3.3,67.6,6.0
2024-08-07 14:51:08.134375,2.3,67.6,6.0
2024-08-07 14:51:09.241586,5.7,67.8,7.000000000000001
2024-08-07 14:51:10.351828,2.5,67.7,6.0
2024-08-07 14:51:11.461848,3.1,67.8,7.000000000000001
2024-08-07 14:51:12.571644,2.7,67.8,6.0
2024-08-07 14:51:13.679560,3.7,67.9,6.0
2024-08-07 14:51:14.790877,2.9,67.8,10.0
2024-08-07 14:51:15.887451,1.8,67.8,5.0
2024-08-07 14:51:16.992533,1.6,67.9,5.0
2024-08-07 14:51:18.117423,3.9,68.0,10.0
2024-08-07 14:51:19.227116,2.5,68.0,10.0
2024-08-07 14:51:20.322538,4.1,67.9,9.0
2024-08-07 14:51:21.416400,2.0,67.8,10.0
2024-08-07 14:51:22.526261,1.2,67.8,10.0
2024-08-07 14:51:23.619904,1.7,67.8,10.0
2024-08-07 14:51:24.725693,2.3,67.8,10.0
2024-08-07 14:51:25.840513,6.4,66.9,10.0
2024-08-07 14:51:26.944516,4.5,65.7,11.0
2024-08-07 14:51:28.051742,2.2,65.6,10.0
2024-08-07 14:51:29.159328,3.3,65.8,12.0
2024-08-07 14:51:30.265616,3.0,65.8,5.0
2024-08-07 14:51:31.391207,5.8,65.8,9.0
